ip,timestamp,method,url,status,size,query_params
72.99.191.184,21/Jun/2024:22:30:22 +0000,POST,/signup?session_id=jkl012&session_id=mno345&session_id=def456,200,2287,"{""session_id"": ""def456""}"
101.137.132.71,26/Jun/2024:04:19:22 +0000,PUT,/signup?user_id=594&user_id=284&session_id=jkl012,200,3508,"{""user_id"": ""284"", ""session_id"": ""jkl012""}"
167.53.66.101,21/Jun/2024:16:58:22 +0000,POST,/products.html?user_id=110&session_id=abc123&user_id=215,302,1110,"{""user_id"": ""215"", ""session_id"": ""abc123""}"
15.89.35.67,21/Jun/2024:23:08:22 +0000,PUT,/contact.html?session_id=jkl012,302,596,"{""session_id"": ""jkl012""}"
86.144.221.240,22/Jun/2024:01:45:22 +0000,DELETE,/products.html?product_id=94,200,629,"{""product_id"": ""94""}"
46.189.5.214,26/Jun/2024:11:27:22 +0000,POST,/login?category=toys&user_id=49,301,1635,"{""category"": ""toys"", ""user_id"": ""49""}"
219.108.96.228,21/Jun/2024:00:58:22 +0000,GET,/contact.html?product_id=73&category=toys&session_id=ghi789,301,4918,"{""product_id"": ""73"", ""category"": ""toys"", ""session_id"": ""ghi789""}"
188.128.112.159,20/Jun/2024:23:25:22 +0000,POST,/signup?user_id=160,302,4349,"{""user_id"": ""160""}"
248.187.87.40,26/Jun/2024:11:26:22 +0000,DELETE,/about.html?product_id=329,404,4292,"{""product_id"": ""329""}"
89.222.139.151,23/Jun/2024:10:47:22 +0000,POST,/login?session_id=abc123,404,4918,"{""session_id"": ""abc123""}"
137.135.249.182,22/Jun/2024:10:13:22 +0000,GET,/contact.html?category=electronics&session_id=abc123,404,4349,"{""category"": ""electronics"", ""session_id"": ""abc123""}"
20.15.123.111,23/Jun/2024:20:21:22 +0000,POST,/products.html?user_id=574,500,2320,"{""user_id"": ""574""}"
226.49.186.58,24/Jun/2024:22:01:22 +0000,GET,/login?user_id=243&user_id=933&user_id=166,301,1500,"{""user_id"": ""166""}"
244.113.20.63,23/Jun/2024:11:05:22 +0000,DELETE,/about.html?product_id=478&user_id=939&product_id=57,301,2963,"{""product_id"": ""57"", ""user_id"": ""939""}"
141.199.38.146,25/Jun/2024:18:54:22 +0000,DELETE,/services.html?product_id=898&user_id=114&session_id=abc123,301,2444,"{""product_id"": ""898"", ""user_id"": ""114"", ""session_id"": ""abc123""}"
57.179.44.69,26/Jun/2024:00:21:22 +0000,PUT,/faq.html?product_id=777,200,1988,"{""product_id"": ""777""}"
149.43.222.103,25/Jun/2024:10:23:22 +0000,DELETE,/contact.html?user_id=490&category=fashion,302,3405,"{""user_id"": ""490"", ""category"": ""fashion""}"
196.224.137.79,21/Jun/2024:15:42:22 +0000,GET,/signup?product_id=348&session_id=jkl012,302,2517,"{""product_id"": ""348"", ""session_id"": ""jkl012""}"
134.207.168.109,23/Jun/2024:06:50:22 +0000,DELETE,/services.html?user_id=82&product_id=343&category=books,404,2287,"{""user_id"": ""82"", ""product_id"": ""343"", ""category"": ""books""}"
160.229.223.17,19/Jun/2024:18:48:22 +0000,PUT,/products.html?session_id=jkl012,404,1635,"{""session_id"": ""jkl012""}"
129.173.76.59,25/Jun/2024:16:47:22 +0000,GET,/faq.html?product_id=935,404,2053,"{""product_id"": ""935""}"
72.81.114.166,26/Jun/2024:12:44:22 +0000,POST,/about.html?session_id=mno345&session_id=abc123,301,708,"{""session_id"": ""abc123""}"
57.179.44.69,20/Jun/2024:05:39:22 +0000,DELETE,/services.html?product_id=508&session_id=jkl012&product_id=330,200,4292,"{""product_id"": ""330"", ""session_id"": ""jkl012""}"
238.189.173.32,20/Jun/2024:06:13:22 +0000,PUT,/index.html?session_id=jkl012&user_id=507&session_id=mno345,301,3432,"{""session_id"": ""mno345"", ""user_id"": ""507""}"
244.113.20.63,19/Jun/2024:22:18:22 +0000,DELETE,/index.html?user_id=975&user_id=791,301,2444,"{""user_id"": ""791""}"
153.1.47.251,20/Jun/2024:14:41:22 +0000,GET,/signup?product_id=268&session_id=ghi789&session_id=abc123,302,734,"{""product_id"": ""268"", ""session_id"": ""abc123""}"
196.224.137.79,26/Jun/2024:13:23:22 +0000,GET,/index.html?product_id=4&product_id=545,500,3854,"{""product_id"": ""545""}"
188.128.112.159,23/Jun/2024:00:23:22 +0000,DELETE,/index.html?session_id=jkl012&category=books&product_id=437,500,708,"{""session_id"": ""jkl012"", ""category"": ""books"", ""product_id"": ""437""}"
20.15.123.111,23/Jun/2024:12:57:22 +0000,POST,/signup?user_id=740,200,3515,"{""user_id"": ""740""}"
141.199.38.146,25/Jun/2024:08:45:22 +0000,PUT,/products.html?product_id=649&product_id=805&category=home,500,734,"{""product_id"": ""805"", ""category"": ""home""}"
90.154.68.175,23/Jun/2024:23:23:22 +0000,DELETE,/login?session_id=abc123&product_id=685,500,2598,"{""session_id"": ""abc123"", ""product_id"": ""685""}"
248.187.87.40,22/Jun/2024:12:15:22 +0000,PUT,/products.html?user_id=770&product_id=852,500,4292,"{""user_id"": ""770"", ""product_id"": ""852""}"
72.81.114.166,20/Jun/2024:09:50:22 +0000,PUT,/index.html?session_id=abc123,500,302,"{""session_id"": ""abc123""}"
89.222.139.151,19/Jun/2024:22:46:22 +0000,POST,/products.html?product_id=174,301,2971,"{""product_id"": ""174""}"
77.25.133.33,20/Jun/2024:14:00:22 +0000,GET,/signup?category=home&session_id=ghi789&category=electronics,302,1974,"{""category"": ""electronics"", ""session_id"": ""ghi789""}"
72.81.114.166,26/Jun/2024:05:33:22 +0000,GET,/contact.html?product_id=606,200,4267,"{""product_id"": ""606""}"
55.192.232.116,26/Jun/2024:07:10:22 +0000,DELETE,/products.html?category=electronics,500,404,"{""category"": ""electronics""}"
15.189.100.115,25/Jun/2024:04:30:22 +0000,DELETE,/services.html?session_id=mno345&product_id=929,301,4732,"{""session_id"": ""mno345"", ""product_id"": ""929""}"
149.43.222.103,24/Jun/2024:22:37:22 +0000,DELETE,/contact.html?category=books&product_id=369&category=home,500,1974,"{""category"": ""home"", ""product_id"": ""369""}"
101.137.132.71,20/Jun/2024:18:49:22 +0000,GET,/about.html?user_id=103,200,1988,"{""user_id"": ""103""}"
74.240.191.221,23/Jun/2024:13:26:22 +0000,PUT,/services.html?category=home,500,382,"{""category"": ""home""}"
57.179.44.69,23/Jun/2024:18:30:22 +0000,DELETE,/login?session_id=abc123&user_id=835,302,3405,"{""session_id"": ""abc123"", ""user_id"": ""835""}"
72.99.191.184,20/Jun/2024:22:20:22 +0000,PUT,/products.html?product_id=830&session_id=jkl012,200,382,"{""product_id"": ""830"", ""session_id"": ""jkl012""}"
224.15.134.151,25/Jun/2024:14:27:22 +0000,DELETE,/about.html?product_id=711,302,2831,"{""product_id"": ""711""}"
186.137.74.198,22/Jun/2024:19:38:22 +0000,GET,/login?user_id=422&product_id=447,302,4267,"{""user_id"": ""422"", ""product_id"": ""447""}"
244.113.20.63,26/Jun/2024:12:37:22 +0000,POST,/products.html?product_id=330&session_id=mno345&user_id=436,500,2053,"{""product_id"": ""330"", ""session_id"": ""mno345"", ""user_id"": ""436""}"
219.108.96.228,24/Jun/2024:20:50:22 +0000,PUT,/products.html?user_id=756,200,404,"{""user_id"": ""756""}"
72.81.114.166,23/Jun/2024:12:25:22 +0000,POST,/services.html?product_id=96&user_id=821,404,382,"{""product_id"": ""96"", ""user_id"": ""821""}"
95.191.225.234,22/Jun/2024:11:09:22 +0000,POST,/login?category=electronics&user_id=352&session_id=def456,301,3254,"{""category"": ""electronics"", ""user_id"": ""352"", ""session_id"": ""def456""}"
167.53.66.101,23/Jun/2024:16:45:22 +0000,DELETE,/index.html?session_id=jkl012&session_id=ghi789&user_id=552,302,847,"{""session_id"": ""ghi789"", ""user_id"": ""552""}"
49.90.99.244,26/Jun/2024:16:10:22 +0000,GET,/products.html?category=books,302,2517,"{""category"": ""books""}"
196.224.137.79,20/Jun/2024:10:18:22 +0000,GET,/signup?category=fashion&category=books,302,4349,"{""category"": ""books""}"
93.228.77.196,22/Jun/2024:21:57:22 +0000,DELETE,/login?session_id=ghi789&user_id=975,302,2661,"{""session_id"": ""ghi789"", ""user_id"": ""975""}"
240.57.228.32,24/Jun/2024:18:23:22 +0000,POST,/index.html?user_id=804,302,1988,"{""user_id"": ""804""}"
15.89.35.67,26/Jun/2024:12:38:22 +0000,GET,/about.html?product_id=485&user_id=940,200,141,"{""product_id"": ""485"", ""user_id"": ""940""}"
15.89.35.67,26/Jun/2024:09:06:22 +0000,PUT,/products.html?category=books&user_id=928&category=fashion,200,3405,"{""category"": ""fashion"", ""user_id"": ""928""}"
13.224.24.185,24/Jun/2024:02:38:22 +0000,PUT,/services.html?session_id=mno345&category=toys,500,4228,"{""session_id"": ""mno345"", ""category"": ""toys""}"
244.113.20.63,25/Jun/2024:11:53:22 +0000,GET,/services.html?category=electronics&product_id=869&session_id=abc123,302,2963,"{""category"": ""electronics"", ""product_id"": ""869"", ""session_id"": ""abc123""}"
160.229.223.17,23/Jun/2024:08:09:22 +0000,DELETE,/services.html?user_id=893,500,4918,"{""user_id"": ""893""}"
127.132.184.75,25/Jun/2024:07:55:22 +0000,POST,/contact.html?user_id=309&user_id=257,500,3854,"{""user_id"": ""257""}"
93.228.77.196,25/Jun/2024:06:57:22 +0000,DELETE,/contact.html?user_id=112&product_id=25&user_id=130,302,4060,"{""user_id"": ""130"", ""product_id"": ""25""}"
160.229.223.17,26/Jun/2024:16:23:22 +0000,PUT,/login?session_id=abc123&session_id=ghi789,200,1725,"{""session_id"": ""ghi789""}"
149.43.222.103,21/Jun/2024:07:08:22 +0000,DELETE,/login?product_id=980&product_id=880,302,302,"{""product_id"": ""880""}"
74.240.191.221,23/Jun/2024:10:03:22 +0000,DELETE,/faq.html?session_id=mno345&session_id=jkl012&product_id=316,404,2287,"{""session_id"": ""jkl012"", ""product_id"": ""316""}"
153.1.47.251,23/Jun/2024:16:21:22 +0000,PUT,/login?session_id=abc123&session_id=abc123,301,708,"{""session_id"": ""abc123""}"
153.1.47.251,26/Jun/2024:13:21:22 +0000,GET,/contact.html?category=electronics&category=toys&session_id=ghi789,404,4732,"{""category"": ""toys"", ""session_id"": ""ghi789""}"
20.15.123.111,21/Jun/2024:23:34:22 +0000,DELETE,/signup?category=fashion,301,2963,"{""category"": ""fashion""}"
101.137.132.71,23/Jun/2024:00:39:22 +0000,DELETE,/index.html?category=home&category=electronics&product_id=743,301,4349,"{""category"": ""electronics"", ""product_id"": ""743""}"
57.179.44.69,23/Jun/2024:18:49:22 +0000,GET,/contact.html?session_id=mno345&user_id=655&product_id=334,301,3254,"{""session_id"": ""mno345"", ""user_id"": ""655"", ""product_id"": ""334""}"
75.108.179.75,21/Jun/2024:13:43:22 +0000,PUT,/index.html?session_id=def456,200,1988,"{""session_id"": ""def456""}"
20.15.123.111,24/Jun/2024:17:11:22 +0000,GET,/index.html?session_id=mno345&user_id=205&product_id=272,404,3515,"{""session_id"": ""mno345"", ""user_id"": ""205"", ""product_id"": ""272""}"
93.228.77.196,24/Jun/2024:01:37:22 +0000,GET,/about.html?session_id=abc123,302,734,"{""session_id"": ""abc123""}"
188.128.112.159,21/Jun/2024:00:11:22 +0000,GET,/login?category=fashion&session_id=def456,404,2661,"{""category"": ""fashion"", ""session_id"": ""def456""}"
248.187.87.40,21/Jun/2024:23:23:22 +0000,GET,/contact.html?session_id=ghi789,200,708,"{""session_id"": ""ghi789""}"
147.77.212.177,24/Jun/2024:23:33:22 +0000,POST,/services.html?product_id=316,200,1635,"{""product_id"": ""316""}"
250.58.233.174,25/Jun/2024:17:37:22 +0000,POST,/contact.html?category=fashion&category=books,404,2320,"{""category"": ""books""}"
86.144.221.240,26/Jun/2024:06:03:22 +0000,PUT,/products.html?session_id=def456,200,302,"{""session_id"": ""def456""}"
101.137.132.71,24/Jun/2024:06:11:22 +0000,PUT,/contact.html?category=fashion&product_id=565&user_id=181,500,3508,"{""category"": ""fashion"", ""product_id"": ""565"", ""user_id"": ""181""}"
74.240.191.221,24/Jun/2024:03:03:22 +0000,DELETE,/services.html?user_id=979&category=toys,302,1635,"{""user_id"": ""979"", ""category"": ""toys""}"
190.111.164.7,25/Jun/2024:19:02:22 +0000,GET,/signup?category=electronics&user_id=327&user_id=490,404,2053,"{""category"": ""electronics"", ""user_id"": ""490""}"
15.189.100.115,23/Jun/2024:20:57:22 +0000,POST,/signup?session_id=jkl012,200,4049,"{""session_id"": ""jkl012""}"
57.179.44.69,22/Jun/2024:19:40:22 +0000,POST,/index.html?session_id=def456&category=toys,500,322,"{""session_id"": ""def456"", ""category"": ""toys""}"
134.207.168.109,20/Jun/2024:22:22:22 +0000,GET,/signup?session_id=jkl012&user_id=590,500,2971,"{""session_id"": ""jkl012"", ""user_id"": ""590""}"
75.108.179.75,24/Jun/2024:13:27:22 +0000,PUT,/faq.html?category=home,500,2287,"{""category"": ""home""}"
86.144.221.240,25/Jun/2024:15:44:22 +0000,POST,/faq.html?session_id=abc123&session_id=jkl012&product_id=790,301,847,"{""session_id"": ""jkl012"", ""product_id"": ""790""}"
153.6.128.136,23/Jun/2024:02:50:22 +0000,PUT,/about.html?product_id=919&product_id=15&category=books,500,279,"{""product_id"": ""15"", ""category"": ""books""}"
137.135.249.182,22/Jun/2024:02:48:22 +0000,PUT,/services.html?product_id=385,301,1635,"{""product_id"": ""385""}"
238.189.173.32,23/Jun/2024:21:50:22 +0000,PUT,/products.html?product_id=156,301,2120,"{""product_id"": ""156""}"
188.128.112.159,20/Jun/2024:18:48:22 +0000,GET,/signup?session_id=jkl012&category=electronics&product_id=279,302,2320,"{""session_id"": ""jkl012"", ""category"": ""electronics"", ""product_id"": ""279""}"
186.137.74.198,21/Jun/2024:13:56:22 +0000,PUT,/products.html?category=toys&category=toys,301,847,"{""category"": ""toys""}"
75.108.179.75,22/Jun/2024:03:57:22 +0000,PUT,/signup?user_id=300,404,2444,"{""user_id"": ""300""}"
57.179.44.69,20/Jun/2024:23:45:22 +0000,GET,/index.html?session_id=mno345,301,2971,"{""session_id"": ""mno345""}"
86.238.237.49,24/Jun/2024:14:19:22 +0000,DELETE,/contact.html?session_id=ghi789,200,2120,"{""session_id"": ""ghi789""}"
13.224.24.185,25/Jun/2024:05:45:22 +0000,DELETE,/index.html?user_id=265,302,2517,"{""user_id"": ""265""}"
226.49.186.58,23/Jun/2024:13:20:22 +0000,PUT,/products.html?product_id=727,200,2831,"{""product_id"": ""727""}"
160.229.223.17,23/Jun/2024:02:27:22 +0000,POST,/about.html?user_id=313&product_id=800&session_id=abc123,302,3854,"{""user_id"": ""313"", ""product_id"": ""800"", ""session_id"": ""abc123""}"
86.238.237.49,20/Jun/2024:01:58:22 +0000,POST,/products.html?category=fashion&session_id=def456,200,354,"{""category"": ""fashion"", ""session_id"": ""def456""}"
226.49.186.58,24/Jun/2024:11:08:22 +0000,DELETE,/contact.html?user_id=318,302,708,"{""user_id"": ""318""}"
90.154.68.175,20/Jun/2024:03:06:22 +0000,DELETE,/contact.html?product_id=684&session_id=jkl012,200,3515,"{""product_id"": ""684"", ""session_id"": ""jkl012""}"
141.199.38.146,20/Jun/2024:05:55:22 +0000,DELETE,/products.html?category=fashion&product_id=908&product_id=992,200,3854,"{""category"": ""fashion"", ""product_id"": ""992""}"
46.189.5.214,20/Jun/2024:22:28:22 +0000,DELETE,/login?product_id=52,404,629,"{""product_id"": ""52""}"
244.113.20.63,20/Jun/2024:17:30:22 +0000,DELETE,/signup?session_id=mno345,200,354,"{""session_id"": ""mno345""}"
20.15.123.111,26/Jun/2024:07:00:22 +0000,POST,/index.html?user_id=885,500,3515,"{""user_id"": ""885""}"
90.154.68.175,25/Jun/2024:04:21:22 +0000,GET,/contact.html?user_id=776&user_id=497,500,3405,"{""user_id"": ""497""}"
90.154.68.175,24/Jun/2024:03:38:22 +0000,GET,/contact.html?user_id=403,302,2572,"{""user_id"": ""403""}"
86.238.237.49,26/Jun/2024:02:01:22 +0000,DELETE,/contact.html?category=home&session_id=jkl012&product_id=117,200,2572,"{""category"": ""home"", ""session_id"": ""jkl012"", ""product_id"": ""117""}"
74.240.191.221,26/Jun/2024:14:46:22 +0000,GET,/signup?product_id=495,302,3515,"{""product_id"": ""495""}"
238.189.173.32,22/Jun/2024:08:45:22 +0000,POST,/products.html?session_id=def456&category=toys,301,2517,"{""session_id"": ""def456"", ""category"": ""toys""}"
250.58.233.174,21/Jun/2024:13:58:22 +0000,GET,/contact.html?category=home&product_id=549&user_id=338,302,734,"{""category"": ""home"", ""product_id"": ""549"", ""user_id"": ""338""}"
101.137.132.71,24/Jun/2024:03:28:22 +0000,DELETE,/login?category=fashion,404,4228,"{""category"": ""fashion""}"
141.199.38.146,22/Jun/2024:05:55:22 +0000,POST,/faq.html?user_id=277&session_id=def456,302,4732,"{""user_id"": ""277"", ""session_id"": ""def456""}"
134.207.168.109,26/Jun/2024:01:59:22 +0000,GET,/about.html?product_id=177&product_id=682,200,2598,"{""product_id"": ""682""}"
15.89.35.67,25/Jun/2024:05:54:22 +0000,DELETE,/products.html?user_id=971,302,2287,"{""user_id"": ""971""}"
55.192.232.116,24/Jun/2024:19:00:22 +0000,GET,/login?session_id=abc123&user_id=673,404,3515,"{""session_id"": ""abc123"", ""user_id"": ""673""}"
86.144.221.240,22/Jun/2024:03:30:22 +0000,PUT,/about.html?session_id=mno345&category=toys,404,354,"{""session_id"": ""mno345"", ""category"": ""toys""}"
188.128.112.159,24/Jun/2024:19:12:22 +0000,POST,/about.html?session_id=def456,302,596,"{""session_id"": ""def456""}"
93.228.77.196,24/Jun/2024:10:03:22 +0000,DELETE,/services.html?category=fashion,200,3217,"{""category"": ""fashion""}"
238.189.173.32,21/Jun/2024:01:54:22 +0000,PUT,/about.html?session_id=def456&session_id=ghi789&category=home,404,1500,"{""session_id"": ""ghi789"", ""category"": ""home""}"
151.80.55.55,23/Jun/2024:14:45:22 +0000,POST,/about.html?session_id=def456&product_id=375,200,4060,"{""session_id"": ""def456"", ""product_id"": ""375""}"
147.77.212.177,23/Jun/2024:21:19:22 +0000,PUT,/services.html?user_id=892&user_id=957&category=home,200,382,"{""user_id"": ""957"", ""category"": ""home""}"
77.25.133.33,24/Jun/2024:07:06:22 +0000,DELETE,/faq.html?user_id=128,301,4228,"{""user_id"": ""128""}"
57.179.44.69,22/Jun/2024:16:13:22 +0000,GET,/products.html?user_id=678,404,4267,"{""user_id"": ""678""}"
63.113.225.225,23/Jun/2024:14:58:22 +0000,DELETE,/contact.html?category=home,302,3144,"{""category"": ""home""}"
248.187.87.40,25/Jun/2024:08:47:22 +0000,DELETE,/services.html?category=books&user_id=951,404,382,"{""category"": ""books"", ""user_id"": ""951""}"
250.58.233.174,26/Jun/2024:01:57:22 +0000,POST,/signup?category=toys,302,1500,"{""category"": ""toys""}"
46.189.5.214,21/Jun/2024:06:06:22 +0000,PUT,/faq.html?product_id=917,200,3217,"{""product_id"": ""917""}"
137.135.249.182,25/Jun/2024:16:52:22 +0000,POST,/signup?user_id=160&user_id=758&product_id=506,302,3432,"{""user_id"": ""758"", ""product_id"": ""506""}"
86.238.237.49,21/Jun/2024:04:41:22 +0000,POST,/contact.html?category=fashion&user_id=432,301,4060,"{""category"": ""fashion"", ""user_id"": ""432""}"
86.144.221.240,24/Jun/2024:09:54:22 +0000,GET,/login?session_id=mno345,404,4349,"{""session_id"": ""mno345""}"
13.224.24.185,24/Jun/2024:04:36:22 +0000,PUT,/login?category=books,404,2661,"{""category"": ""books""}"
62.82.168.113,20/Jun/2024:01:14:22 +0000,POST,/index.html?product_id=241&session_id=def456,500,3405,"{""product_id"": ""241"", ""session_id"": ""def456""}"
129.173.76.59,20/Jun/2024:01:46:22 +0000,PUT,/faq.html?session_id=jkl012&user_id=899&product_id=835,302,3217,"{""session_id"": ""jkl012"", ""user_id"": ""899"", ""product_id"": ""835""}"
250.58.233.174,24/Jun/2024:02:27:22 +0000,PUT,/login?category=fashion&category=electronics&category=toys,404,4267,"{""category"": ""toys""}"
57.179.44.69,25/Jun/2024:06:59:22 +0000,GET,/services.html?product_id=672,200,3378,"{""product_id"": ""672""}"
244.113.20.63,21/Jun/2024:13:11:22 +0000,GET,/faq.html?session_id=ghi789,302,847,"{""session_id"": ""ghi789""}"
20.15.123.111,25/Jun/2024:01:25:22 +0000,GET,/index.html?session_id=abc123&session_id=def456&session_id=ghi789,404,2572,"{""session_id"": ""ghi789""}"
129.173.76.59,26/Jun/2024:06:22:22 +0000,PUT,/signup?session_id=def456,301,2831,"{""session_id"": ""def456""}"
35.239.32.150,20/Jun/2024:02:25:22 +0000,POST,/faq.html?user_id=106,302,3981,"{""user_id"": ""106""}"
134.207.168.109,25/Jun/2024:13:40:22 +0000,GET,/services.html?session_id=jkl012&category=books&product_id=458,200,4292,"{""session_id"": ""jkl012"", ""category"": ""books"", ""product_id"": ""458""}"
93.228.77.196,20/Jun/2024:11:58:22 +0000,POST,/faq.html?session_id=mno345,301,2810,"{""session_id"": ""mno345""}"
226.49.186.58,21/Jun/2024:05:02:22 +0000,DELETE,/about.html?product_id=661&product_id=123,200,4267,"{""product_id"": ""123""}"
240.57.228.32,23/Jun/2024:15:26:22 +0000,DELETE,/services.html?user_id=22,500,2963,"{""user_id"": ""22""}"
240.57.228.32,20/Jun/2024:13:58:22 +0000,PUT,/login?product_id=88,404,3508,"{""product_id"": ""88""}"
158.20.204.46,19/Jun/2024:19:20:22 +0000,POST,/index.html?category=fashion&session_id=def456&user_id=824,302,4267,"{""category"": ""fashion"", ""session_id"": ""def456"", ""user_id"": ""824""}"
90.154.68.175,24/Jun/2024:14:34:22 +0000,GET,/login?session_id=jkl012&user_id=681&session_id=abc123,200,2053,"{""session_id"": ""abc123"", ""user_id"": ""681""}"
129.173.76.59,24/Jun/2024:03:19:22 +0000,GET,/about.html?product_id=126&category=fashion&product_id=327,500,141,"{""product_id"": ""327"", ""category"": ""fashion""}"
15.89.35.67,21/Jun/2024:13:27:22 +0000,DELETE,/services.html?product_id=328,200,2053,"{""product_id"": ""328""}"
62.82.168.113,22/Jun/2024:05:44:22 +0000,GET,/services.html?session_id=jkl012,301,596,"{""session_id"": ""jkl012""}"
224.15.134.151,23/Jun/2024:03:22:22 +0000,PUT,/contact.html?user_id=784&product_id=583&product_id=798,200,2810,"{""user_id"": ""784"", ""product_id"": ""798""}"
15.189.100.115,22/Jun/2024:16:50:22 +0000,POST,/services.html?product_id=559,301,382,"{""product_id"": ""559""}"
127.132.184.75,22/Jun/2024:19:19:22 +0000,GET,/signup?session_id=mno345&user_id=997&user_id=466,200,3217,"{""session_id"": ""mno345"", ""user_id"": ""466""}"
93.228.77.196,25/Jun/2024:07:34:22 +0000,DELETE,/faq.html?session_id=def456&product_id=569,500,2598,"{""session_id"": ""def456"", ""product_id"": ""569""}"
72.81.114.166,22/Jun/2024:21:34:22 +0000,GET,/signup?session_id=jkl012&session_id=def456&product_id=50,302,708,"{""session_id"": ""def456"", ""product_id"": ""50""}"
153.1.47.251,22/Jun/2024:00:42:22 +0000,GET,/index.html?category=fashion&session_id=def456,500,322,"{""category"": ""fashion"", ""session_id"": ""def456""}"
90.154.68.175,20/Jun/2024:16:53:22 +0000,GET,/contact.html?user_id=307&user_id=519&session_id=def456,500,3144,"{""user_id"": ""519"", ""session_id"": ""def456""}"
13.224.24.185,25/Jun/2024:00:17:22 +0000,DELETE,/index.html?session_id=abc123,301,1635,"{""session_id"": ""abc123""}"
101.137.132.71,21/Jun/2024:23:51:22 +0000,POST,/login?product_id=155&product_id=826,404,3405,"{""product_id"": ""826""}"
95.191.225.234,21/Jun/2024:02:34:22 +0000,POST,/signup?product_id=445,302,3217,"{""product_id"": ""445""}"
188.128.112.159,20/Jun/2024:06:00:22 +0000,PUT,/contact.html?category=fashion&session_id=jkl012,200,4349,"{""category"": ""fashion"", ""session_id"": ""jkl012""}"
63.113.225.225,26/Jun/2024:09:57:22 +0000,PUT,/signup?category=books&category=electronics,200,1974,"{""category"": ""electronics""}"
250.58.233.174,20/Jun/2024:12:05:22 +0000,POST,/login?product_id=50&user_id=345&product_id=543,302,2517,"{""product_id"": ""543"", ""user_id"": ""345""}"
240.57.228.32,20/Jun/2024:16:57:22 +0000,GET,/contact.html?session_id=ghi789&user_id=239,500,3508,"{""session_id"": ""ghi789"", ""user_id"": ""239""}"
127.132.184.75,23/Jun/2024:11:32:22 +0000,POST,/services.html?session_id=abc123,301,3144,"{""session_id"": ""abc123""}"
75.108.179.75,20/Jun/2024:22:55:22 +0000,DELETE,/index.html?product_id=454&session_id=ghi789&category=fashion,200,3508,"{""product_id"": ""454"", ""session_id"": ""ghi789"", ""category"": ""fashion""}"
186.137.74.198,25/Jun/2024:03:40:22 +0000,POST,/index.html?product_id=541&product_id=771,500,354,"{""product_id"": ""771""}"
86.144.221.240,19/Jun/2024:23:10:22 +0000,POST,/services.html?category=home,302,1974,"{""category"": ""home""}"
101.137.132.71,20/Jun/2024:21:31:22 +0000,DELETE,/services.html?category=books&category=toys,301,2320,"{""category"": ""toys""}"
238.189.173.32,21/Jun/2024:18:21:22 +0000,DELETE,/login?product_id=99&product_id=963,301,3981,"{""product_id"": ""963""}"
153.1.47.251,23/Jun/2024:16:57:22 +0000,GET,/signup?category=home&session_id=mno345&product_id=307,301,3515,"{""category"": ""home"", ""session_id"": ""mno345"", ""product_id"": ""307""}"
147.77.212.177,23/Jun/2024:20:12:22 +0000,POST,/login?product_id=15&product_id=900,500,4049,"{""product_id"": ""900""}"
13.224.24.185,25/Jun/2024:22:48:22 +0000,DELETE,/services.html?product_id=6&session_id=abc123,301,1500,"{""product_id"": ""6"", ""session_id"": ""abc123""}"
35.239.32.150,20/Jun/2024:08:28:22 +0000,POST,/index.html?product_id=170,200,4292,"{""product_id"": ""170""}"
151.80.55.55,19/Jun/2024:20:48:22 +0000,DELETE,/index.html?user_id=834,301,3508,"{""user_id"": ""834""}"
255.181.37.177,24/Jun/2024:07:04:22 +0000,GET,/products.html?product_id=267&category=home,404,1500,"{""product_id"": ""267"", ""category"": ""home""}"
